set,part,row,col,x0,y0,x1,y1,cell_left,cell_right,cell_top,cell_bottom,refined_top,refined_right
25,1,3,1,198,612,347,761,197,349,610,761,610,348
25,1,3,2,377,612,526,761,376,527,610,761,610,527
25,1,3,3,557,612,706,761,556,707,610,761,610,707
25,1,3,4,735,612,884,761,734,885,610,761,610,885
25,1,3,5,915,612,1064,761,914,1065,610,761,610,1065
25,1,3,6,1093,612,1242,761,1092,1243,610,761,610,1243
25,1,3,7,1273,612,1422,761,1272,1423,610,761,610,1423
25,1,3,8,1451,612,1600,761,1450,1601,610,761,610,1601
25,1,3,9,1631,612,1780,761,1630,1781,610,761,610,1781
25,1,4,0,19,792,168,941,18,169,790,941,790,169
25,1,4,1,198,792,347,941,197,348,790,941,790,348
25,1,4,2,377,792,526,941,376,527,790,941,790,527
25,1,4,3,557,792,706,941,556,707,790,941,790,707
25,1,4,4,735,792,884,941,734,885,790,941,790,885
25,1,4,5,915,792,1064,941,913,1065,790,941,790,1065
25,1,4,6,1093,792,1242,941,1092,1243,790,941,790,1243
25,1,4,7,1273,792,1422,941,1272,1423,790,941,790,1423
25,1,4,8,1451,792,1600,941,1450,1601,790,941,790,1601
25,1,4,9,1631,792,1780,941,1630,1781,790,941,790,1781
25,2,0,0,19,75,168,224,18,169,73,223,73,169
25,2,0,1,198,75,347,224,197,348,73,223,73,348
25,2,0,2,377,75,526,224,376,527,73,223,73,527
25,2,0,3,557,75,706,224,556,707,73,223,73,707
25,2,0,4,735,75,884,224,734,885,73,223,73,885
25,2,0,5,915,75,1064,224,914,1065,73,223,73,1065
25,2,0,6,1093,75,1242,224,1092,1243,73,223,73,1243
25,2,0,7,1273,75,1422,224,1272,1423,73,223,73,1423
25,2,0,8,1451,75,1600,224,1450,1601,73,223,73,1601
25,2,0,9,1631,75,1780,224,1630,1781,73,223,73,1781
25,2,1,0,19,254,168,403,18,169,252,403,252,169
25,2,1,1,198,254,347,403,197,348,252,403,252,348
25,2,1,2,377,254,526,403,376,527,252,403,252,527
25,2,1,3,557,254,706,403,555,707,252,403,252,707
25,2,1,4,735,254,884,403,734,885,252,403,252,885
25,2,1,5,915,254,1064,403,914,1065,252,403,252,1065
25,2,1,6,1093,254,1242,403,1092,1243,252,403,252,1243
25,2,1,7,1273,254,1422,403,1272,1423,252,403,252,1423
25,2,1,8,1451,254,1600,403,1450,1601,252,403,252,1601
25,2,1,9,1631,254,1780,403,1630,1781,252,403,252,1781
25,2,2,0,19,433,168,582,18,169,431,583,431,169
25,2,2,1,198,433,347,582,197,348,431,583,431,348
25,2,2,2,377,433,526,582,376,527,431,583,431,527
25,2,2,3,557,433,706,582,556,707,431,583,431,707
25,2,2,4,735,433,884,582,734,885,431,583,431,885
25,2,2,5,915,433,1064,582,914,1065,431,583,431,1065
25,2,2,6,1093,433,1242,582,1092,1243,431,583,431,1243
25,2,2,7,1273,433,1422,582,1272,1423,431,583,431,1423
25,2,2,8,1451,433,1600,582,1450,1601,431,583,431,1601
25,2,2,9,1631,433,1780,582,1630,1781,431,583,431,1781
25,2,3,0,19,613,168,762,18,169,611,762,611,169
25,2,3,1,198,613,347,762,197,348,611,762,611,348
25,2,3,2,377,613,526,762,376,527,611,762,611,527
25,2,3,3,557,613,706,762,556,707,611,762,611,707
25,2,3,4,735,613,884,762,734,885,611,762,611,885
25,2,3,5,915,613,1064,762,914,1065,611,762,611,1065
25,2,3,6,1093,613,1242,762,1092,1243,611,762,611,1243
25,2,3,7,1273,613,1422,762,1272,1423,611,762,611,1423
25,2,3,8,1451,613,1600,762,1450,1601,611,762,611,1601
25,2,3,9,1631,613,1780,762,1630,1781,611,762,611,1781
25,2,4,0,19,793,168,942,18,169,791,942,791,169
25,2,4,1,198,793,347,942,197,348,791,942,791,348
25,2,4,2,377,793,526,942,376,527,791,942,791,527
25,2,4,3,557,793,706,942,556,707,791,942,791,707
25,2,4,4,735,793,884,942,734,885,791,942,791,885
25,2,4,5,915,793,1064,942,914,1065,791,942,791,1065
25,2,4,6,1093,793,1242,942,1092,1243,791,942,791,1243
25,2,4,7,1273,793,1422,942,1272,1423,791,942,791,1423
25,2,4,8,1451,793,1600,942,1450,1601,791,942,791,1601
25,2,4,9,1631,793,1780,942,1630,1781,791,942,791,1781
26,1,0,0,13,63,162,212,11,163,61,214,61,163
26,1,0,1,195,63,344,212,192,345,61,214,61,345
26,1,0,2,375,63,524,212,372,525,61,214,61,525
26,1,0,3,557,63,706,212,554,707,61,214,61,707
26,1,0,4,737,63,886,212,734,887,61,214,61,887
26,1,0,5,918,63,1067,212,916,1068,61,214,61,1068
26,1,0,6,1098,63,1247,212,1096,1249,61,214,61,1248
26,1,0,7,1280,63,1429,212,1277,1430,61,214,61,1430
26,1,0,8,1460,63,1609,212,1458,1610,61,214,61,1610
26,1,0,9,1642,63,1791,212,1639,1792,61,214,61,1792
26,1,1,0,13,245,162,394,11,163,242,395,243,163
26,1,1,1,195,245,344,394,192,345,242,395,243,345
26,1,1,2,375,245,524,394,372,525,242,395,243,525
26,1,1,3,557,245,706,394,554,707,242,395,243,707
26,1,1,4,737,245,886,394,734,887,242,395,243,887
26,1,1,5,918,245,1067,394,916,1068,242,395,243,1068
26,1,1,6,1098,245,1247,394,1096,1248,242,395,243,1248
26,1,1,7,1280,245,1429,394,1277,1430,242,395,243,1430
26,1,1,8,1460,245,1609,394,1458,1610,242,395,243,1610
26,1,1,9,1642,245,1791,394,1639,1792,242,395,243,1792
26,1,2,0,13,426,162,575,11,163,424,577,424,163
26,1,2,1,195,426,344,575,192,345,424,577,424,345
26,1,2,2,375,426,524,575,372,525,424,577,424,525
26,1,2,3,557,426,706,575,554,707,424,577,424,707
26,1,2,4,737,426,886,575,734,887,424,577,424,887
26,1,2,5,918,426,1067,575,916,1068,424,577,424,1068
26,1,2,6,1098,426,1247,575,1096,1248,424,577,424,1248
26,1,2,7,1280,426,1429,575,1277,1430,424,577,424,1430
26,1,2,8,1460,426,1609,575,1458,1610,424,577,424,1610
26,1,2,9,1642,426,1791,575,1639,1792,424,577,424,1792
26,1,3,0,13,608,162,757,11,163,606,758,606,163
26,1,3,1,195,608,344,757,192,345,606,758,606,345
26,1,3,2,375,608,524,757,372,525,606,758,606,525
26,1,3,3,557,608,706,757,554,707,606,758,606,707
26,1,3,4,737,608,886,757,734,887,606,758,606,887
26,1,3,5,918,608,1067,757,916,1068,606,758,606,1068
26,1,3,6,1098,608,1247,757,1096,1248,606,758,606,1248
26,1,3,7,1280,608,1429,757,1277,1430,606,758,606,1430
26,1,3,8,1460,608,1609,757,1458,1610,606,758,606,1610
26,1,3,9,1642,608,1791,757,1639,1792,606,758,606,1792
26,1,4,0,13,789,162,938,11,163,787,939,787,163
26,1,4,1,195,789,344,938,192,345,787,939,787,345
26,1,4,2,375,789,524,938,372,525,787,939,787,525
26,1,4,3,557,789,706,938,554,707,787,939,787,707
26,1,4,4,737,789,886,938,734,887,787,939,787,887
26,1,4,5,918,789,1067,938,916,1068,787,939,787,1068
26,1,4,6,1098,789,1247,938,1096,1249,787,939,787,1248
26,1,4,7,1280,789,1429,938,1277,1430,787,939,787,1430
26,1,4,8,1460,789,1609,938,1458,1610,787,939,787,1610
26,1,4,9,1642,789,1791,938,1639,1792,787,939,787,1792
26,2,0,0,13,63,162,212,11,163,61,214,61,163
26,2,0,1,195,63,344,212,192,345,61,214,61,345
26,2,0,2,375,63,524,212,372,525,61,214,61,525
26,2,0,3,557,63,706,212,554,707,61,214,61,707
26,2,0,4,737,63,886,212,734,887,61,214,61,887
26,2,0,5,918,63,1067,212,916,1068,61,214,61,1068
26,2,0,6,1098,63,1247,212,1096,1249,61,214,61,1248
26,2,0,7,1280,63,1429,212,1277,1430,61,214,61,1430
26,2,0,8,1460,63,1609,212,1458,1610,61,214,61,1610
26,2,0,9,1642,63,1791,212,1639,1792,61,214,61,1792
26,2,1,0,13,245,162,394,11,163,242,395,243,163
26,2,1,1,195,245,344,394,192,345,242,395,243,345
26,2,1,2,375,245,524,394,372,525,242,395,243,525
26,2,1,3,557,245,706,394,554,707,242,395,243,707
26,2,1,4,737,245,886,394,734,887,242,395,243,887
26,2,1,5,918,245,1067,394,916,1068,242,395,243,1068
26,2,1,6,1098,245,1247,394,1096,1248,242,395,243,1248
26,2,1,7,1280,245,1429,394,1277,1430,242,395,243,1430
26,2,1,8,1460,245,1609,394,1458,1610,242,395,243,1610
26,2,1,9,1642,245,1791,394,1639,1792,242,395,243,1792
26,2,2,0,13,426,162,575,11,163,424,577,424,163
26,2,2,1,195,426,344,575,192,345,424,577,424,345
26,2,2,2,375,426,524,575,372,525,424,577,424,525
26,2,2,3,557,426,706,575,554,707,424,577,424,707
26,2,2,4,737,426,886,575,734,887,424,577,424,887
26,2,2,5,918,426,1067,575,916,1068,424,577,424,1068
26,2,2,6,1098,426,1247,575,1096,1248,424,577,424,1248
26,2,2,7,1280,426,1429,575,1277,1430,424,577,424,1430
26,2,2,8,1460,426,1609,575,1458,1610,424,577,424,1610
26,2,2,9,1642,426,1791,575,1639,1792,424,577,424,1792
26,2,3,0,13,608,162,757,11,163,606,758,606,163
26,2,3,1,195,608,344,757,192,345,606,758,606,345
26,2,3,2,375,608,524,757,372,525,606,758,606,525
26,2,3,3,557,608,706,757,554,707,606,758,606,707
26,2,3,4,737,608,886,757,734,887,606,758,606,887
26,2,3,5,919,608,1068,757,916,1069,606,758,606,1069
26,2,3,6,1098,608,1247,757,1096,1248,606,758,606,1248
26,2,3,7,1280,608,1429,757,1277,1430,606,758,606,1430
26,2,3,8,1460,608,1609,757,1458,1610,606,758,606,1610
26,2,3,9,1642,608,1791,757,1639,1792,606,758,606,1792
26,2,4,0,13,789,162,938,11,163,787,940,787,163
26,2,4,1,195,789,344,938,192,345,787,940,787,345
26,2,4,2,375,789,524,938,372,525,787,940,787,525
26,2,4,3,556,789,705,938,554,707,787,940,787,706
26,2,4,4,737,789,886,938,734,887,787,940,787,887
26,2,4,5,918,789,1067,938,916,1068,787,940,787,1068
26,2,4,6,1098,789,1247,938,1096,1248,787,940,787,1248
26,2,4,7,1280,789,1429,938,1277,1430,787,940,787,1430
26,2,4,8,1460,789,1609,938,1458,1610,787,940,787,1610
26,2,4,9,1642,789,1791,938,1639,1792,787,940,787,1792
27,1,0,0,13,74,162,223,11,163,72,224,72,163
27,1,0,1,194,74,343,223,192,344,72,224,72,344
27,1,0,2,374,74,523,223,372,524,72,224,72,524
27,1,0,3,555,74,704,223,553,705,72,224,72,705
27,1,0,4,735,74,884,223,733,885,72,224,72,885
27,1,0,5,916,74,1065,223,914,1066,72,224,72,1066
27,1,0,6,1096,74,1245,223,1094,1246,72,224,72,1246
27,1,0,7,1277,74,1426,223,1275,1427,72,224,72,1427
27,1,0,8,1457,74,1606,223,1455,1607,72,224,72,1607
27,1,0,9,1638,74,1787,223,1636,1788,72,224,72,1788
27,1,1,0,13,255,162,404,11,163,253,405,253,163
27,1,1,1,194,255,343,404,192,344,253,405,253,344
27,1,1,2,374,255,523,404,372,524,253,405,253,524
27,1,1,3,555,255,704,404,553,705,253,405,253,705
27,1,1,4,735,255,884,404,733,885,253,405,253,885
27,1,1,5,916,255,1065,404,914,1066,253,405,253,1066
27,1,1,6,1096,255,1245,404,1094,1246,253,405,253,1246
27,1,1,7,1277,255,1426,404,1275,1427,253,405,253,1427
27,1,1,8,1457,255,1606,404,1455,1607,253,405,253,1607
27,1,1,9,1638,255,1787,404,1636,1788,253,405,253,1788
27,1,2,0,13,436,162,585,11,163,434,586,434,163
27,1,2,1,194,436,343,585,192,344,434,586,434,344
27,1,2,2,374,436,523,585,372,524,434,586,434,524
27,1,2,3,555,436,704,585,553,705,434,586,434,705
27,1,2,4,735,436,884,585,733,885,434,586,434,885
27,1,2,5,916,436,1065,585,914,1066,434,586,434,1066
27,1,2,6,1096,436,1245,585,1094,1246,434,586,434,1246
27,1,2,7,1277,436,1426,585,1275,1427,434,586,434,1427
27,1,2,8,1457,436,1606,585,1455,1607,434,586,434,1607
27,1,2,9,1638,436,1787,585,1636,1788,434,586,434,1788
27,1,3,0,13,617,162,766,11,163,615,767,615,163
27,1,3,1,194,617,343,766,192,344,615,767,615,344
27,1,3,2,374,617,523,766,372,524,615,767,615,524
27,1,3,3,555,617,704,766,553,705,615,767,615,705
27,1,3,4,735,617,884,766,733,885,615,767,615,885
27,1,3,5,916,617,1065,766,914,1066,615,767,615,1066
27,1,3,6,1096,617,1245,766,1094,1246,615,767,615,1246
27,1,3,7,1277,617,1426,766,1275,1427,615,767,615,1427
27,1,3,8,1457,617,1606,766,1455,1607,615,767,615,1607
27,1,3,9,1638,617,1787,766,1636,1788,615,767,615,1788
27,1,4,0,13,798,162,947,11,163,796,948,796,163
27,1,4,1,194,798,343,947,192,344,796,948,796,344
27,1,4,2,374,798,523,947,372,524,796,948,796,524
27,1,4,3,555,798,704,947,553,705,796,948,796,705
27,1,4,4,735,798,884,947,733,885,796,948,796,885
27,1,4,5,916,798,1065,947,914,1066,796,948,796,1066
27,1,4,6,1096,798,1245,947,1094,1246,796,948,796,1246
27,1,4,7,1277,798,1426,947,1275,1427,796,948,796,1427
27,1,4,8,1457,798,1606,947,1455,1607,796,948,796,1607
27,1,4,9,1638,798,1787,947,1636,1788,796,948,796,1788
27,2,0,0,13,74,162,223,11,163,72,223,72,163
27,2,0,1,194,74,343,223,195,344,72,223,72,344
27,2,0,2,374,74,523,223,375,521,72,223,72,524
27,2,0,3,555,74,704,223,560,705,72,223,72,705
27,2,0,4,735,74,884,223,733,885,72,223,72,885
27,2,0,5,916,74,1065,223,914,1066,72,223,72,1066
27,2,0,6,1096,74,1245,223,1094,1246,72,223,72,1246
27,2,0,7,1277,74,1426,223,1275,1427,72,223,72,1427
27,2,0,8,1457,74,1606,223,1455,1607,72,223,72,1607
27,2,0,9,1638,74,1787,223,1636,1788,72,223,72,1788
27,2,1,0,13,254,162,403,11,163,252,405,252,163
27,2,1,1,194,255,343,404,192,344,252,405,253,344
27,2,1,2,374,254,523,403,372,524,252,405,252,524
27,2,1,3,555,254,704,403,553,705,252,405,252,705
27,2,1,4,735,255,884,404,733,885,252,405,253,885
27,2,1,5,916,254,1065,403,914,1066,252,405,252,1066
27,2,1,6,1096,254,1245,403,1094,1246,252,405,252,1246
27,2,1,7,1277,255,1426,404,1275,1427,252,405,253,1427
27,2,1,8,1457,254,1606,403,1455,1607,252,405,252,1607
27,2,1,9,1638,254,1787,403,1636,1788,252,405,252,1788
27,2,2,0,13,436,162,585,11,163,434,586,434,163
27,2,2,1,194,436,343,585,192,344,434,586,434,344
27,2,2,2,374,436,523,585,372,524,434,586,434,524
27,2,2,3,555,436,704,585,553,705,434,586,434,705
27,2,2,4,735,436,884,585,733,885,434,586,434,885
27,2,2,5,916,436,1065,585,914,1066,434,586,434,1066
27,2,2,6,1096,436,1245,585,1094,1246,434,586,434,1246
27,2,2,7,1277,436,1426,585,1275,1427,434,586,434,1427
27,2,2,8,1457,436,1606,585,1454,1607,434,586,434,1607
27,2,2,9,1638,436,1787,585,1636,1788,434,586,434,1788
27,2,3,0,13,617,162,766,11,163,615,767,615,163
27,2,3,1,194,617,343,766,192,344,615,767,615,344
27,2,3,2,374,617,523,766,372,524,615,767,615,524
27,2,3,3,555,617,704,766,553,705,615,767,615,705
27,2,3,4,735,617,884,766,733,885,615,767,615,885
27,2,3,5,916,617,1065,766,914,1066,615,767,615,1066
27,2,3,6,1096,617,1245,766,1094,1246,615,767,615,1246
27,2,3,7,1277,617,1426,766,1275,1427,615,767,615,1427
27,2,3,8,1457,617,1606,766,1455,1607,615,767,615,1607
27,2,3,9,1638,617,1787,766,1636,1788,615,767,615,1788
27,2,4,0,13,798,162,947,11,163,796,948,796,163
27,2,4,1,194,798,343,947,192,344,796,948,796,344
27,2,4,2,374,798,523,947,372,524,796,948,796,524
27,2,4,3,555,798,704,947,553,705,796,948,796,705
27,2,4,4,735,798,884,947,733,885,796,948,796,885
27,2,4,5,916,798,1065,947,914,1066,796,948,796,1066
27,2,4,6,1096,798,1245,947,1094,1246,796,948,796,1246
27,2,4,7,1277,798,1426,947,1275,1427,796,948,796,1427
27,2,4,8,1457,798,1606,947,1455,1607,796,948,796,1607
27,2,4,9,1638,798,1787,947,1636,1788,796,948,796,1788
28,1,0,0,14,71,163,220,12,164,69,222,69,164
28,1,0,1,195,71,344,220,193,345,69,222,69,345
28,1,0,2,375,71,524,220,373,525,69,222,69,525
28,1,0,3,556,71,705,220,553,706,69,222,69,706
28,1,0,4,735,71,884,220,733,885,69,222,69,885
28,1,0,5,916,71,1065,220,914,1066,69,222,69,1066
28,1,0,6,1096,71,1245,220,1093,1246,69,222,69,1246
28,1,0,7,1276,71,1425,220,1274,1426,69,222,69,1426
28,1,0,8,1456,71,1605,220,1454,1606,69,222,69,1606
28,1,0,9,1637,71,1786,220,1634,1787,69,222,69,1787
28,1,1,0,14,252,163,401,12,164,250,402,250,164
28,1,1,1,195,252,344,401,193,345,250,402,250,345
28,1,1,2,375,252,524,401,373,525,250,402,250,525
28,1,1,3,556,252,705,401,553,706,250,402,250,706
28,1,1,4,735,252,884,401,733,885,250,402,250,885
28,1,1,5,916,252,1065,401,914,1066,250,402,250,1066
28,1,1,6,1096,252,1245,401,1093,1246,250,402,250,1246
28,1,1,7,1276,252,1425,401,1274,1426,250,402,250,1426
28,1,1,8,1456,252,1605,401,1454,1606,250,402,250,1606
28,1,1,9,1637,252,1786,401,1634,1787,250,402,250,1787
28,1,2,0,14,432,163,581,12,164,430,583,430,164
28,1,2,1,195,432,344,581,193,345,430,583,430,345
28,1,2,2,375,432,524,581,373,525,430,583,430,525
28,1,2,3,556,432,705,581,553,706,430,583,430,706
28,1,2,4,735,433,884,582,733,885,430,583,431,885
28,1,2,5,916,433,1065,582,914,1066,430,583,431,1066
28,1,2,6,1095,432,1244,581,1093,1246,430,583,430,1245
28,1,2,7,1276,432,1425,581,1274,1426,430,583,430,1426
28,1,2,8,1456,432,1605,581,1454,1606,430,583,430,1606
28,1,2,9,1637,433,1786,582,1634,1787,430,583,431,1787
28,1,3,0,14,614,163,763,12,165,612,764,612,164
28,1,3,1,195,614,344,763,193,345,612,764,612,345
28,1,3,2,375,614,524,763,373,525,612,764,612,525
28,1,3,3,556,614,705,763,553,706,612,764,612,706
28,1,3,4,735,614,884,763,733,885,612,764,612,885
28,1,3,5,916,614,1065,763,914,1066,612,764,612,1066
28,1,3,6,1096,614,1245,763,1093,1246,612,764,612,1246
28,1,3,7,1276,614,1425,763,1274,1426,612,764,612,1426
28,1,3,8,1456,614,1605,763,1454,1606,612,764,612,1606
28,1,3,9,1637,614,1786,763,1634,1787,612,764,612,1787
28,1,4,0,14,795,163,944,12,165,793,946,793,164
28,1,4,1,195,795,344,944,193,345,793,946,793,345
28,1,4,2,375,795,524,944,373,525,793,946,793,525
28,1,4,3,555,795,704,944,553,706,793,946,793,705
28,1,4,4,735,795,884,944,733,885,793,946,793,885
28,1,4,5,916,795,1065,944,914,1066,793,946,793,1066
28,1,4,6,1096,795,1245,944,1093,1246,793,946,793,1246
28,1,4,7,1276,795,1425,944,1274,1426,793,946,793,1426
28,1,4,8,1456,795,1605,944,1454,1606,793,946,793,1606
28,1,4,9,1637,795,1786,944,1634,1787,793,946,793,1787
28,2,0,0,14,72,163,221,12,164,70,222,70,164
28,2,0,1,195,72,344,221,193,345,70,222,70,345
28,2,0,2,375,72,524,221,373,525,70,222,70,525
28,2,0,3,556,72,705,221,553,706,70,222,70,706
28,2,0,4,735,72,884,221,733,885,70,222,70,885
28,2,0,5,916,72,1065,221,914,1066,70,222,70,1066
28,2,0,6,1096,72,1245,221,1093,1246,70,222,70,1246
28,2,0,7,1276,72,1425,221,1274,1426,70,222,70,1426
28,2,0,8,1456,72,1605,221,1454,1606,70,222,70,1606
28,2,0,9,1637,72,1786,221,1634,1787,70,222,70,1787
28,2,1,0,14,253,163,402,12,164,251,403,251,164
28,2,1,1,195,253,344,402,193,345,251,403,251,345
28,2,1,2,375,253,524,402,373,525,251,403,251,525
28,2,1,3,556,253,705,402,553,706,251,403,251,706
28,2,1,4,735,253,884,402,733,885,251,403,251,885
28,2,1,5,916,253,1065,402,914,1066,251,403,251,1066
28,2,1,6,1096,253,1245,402,1093,1246,251,403,251,1246
28,2,1,7,1276,253,1425,402,1274,1426,251,403,251,1426
28,2,1,8,1456,253,1605,402,1454,1606,251,403,251,1606
28,2,1,9,1637,253,1786,402,1634,1787,251,403,251,1787
28,2,2,0,14,434,163,583,12,164,432,584,432,164
28,2,2,1,195,434,344,583,193,345,432,584,432,345
28,2,2,2,375,434,524,583,373,525,432,584,432,525
28,2,2,3,556,434,705,583,553,706,432,584,432,706
28,2,2,4,735,434,884,583,733,885,432,584,432,885
28,2,2,5,916,434,1065,583,914,1066,432,584,432,1066
28,2,2,6,1096,434,1245,583,1093,1246,432,584,432,1246
28,2,2,7,1276,434,1425,583,1274,1426,432,584,432,1426
28,2,2,8,1456,434,1605,583,1454,1606,432,584,432,1606
28,2,2,9,1637,434,1786,583,1634,1787,432,584,432,1787
28,2,3,0,14,615,163,764,12,164,613,765,613,164
28,2,3,1,195,615,344,764,193,345,613,765,613,345
28,2,3,2,375,615,524,764,373,525,613,765,613,525
28,2,3,3,556,615,705,764,553,706,613,765,613,706
28,2,3,4,735,615,884,764,733,885,613,765,613,885
28,2,3,5,916,615,1065,764,914,1066,613,765,613,1066
28,2,3,6,1096,615,1245,764,1093,1246,613,765,613,1246
28,2,3,7,1276,615,1425,764,1274,1426,613,765,613,1426
28,2,3,8,1456,615,1605,764,1454,1606,613,765,613,1606
28,2,3,9,1637,615,1786,764,1634,1787,613,765,613,1787
28,2,4,0,14,795,163,944,12,164,793,946,793,164
28,2,4,1,195,796,344,945,193,345,793,946,794,345
28,2,4,2,375,795,524,944,372,525,793,946,793,525
28,2,4,3,556,796,705,945,553,706,793,946,794,706
28,2,4,4,735,795,884,944,733,885,793,946,793,885
28,2,4,5,916,795,1065,944,914,1066,793,946,793,1066
28,2,4,6,1095,796,1244,945,1093,1246,793,946,794,1245
28,2,4,7,1276,795,1425,944,1274,1426,793,946,793,1426
28,2,4,8,1456,795,1605,944,1454,1606,793,946,793,1606
28,2,4,9,1637,796,1786,945,1634,1787,793,946,794,1787
29,1,0,0,20,86,169,235,19,170,84,235,84,170
29,1,0,1,204,86,353,235,203,354,84,235,84,354
29,1,0,2,381,87,530,236,381,531,84,235,85,531
29,1,0,3,561,87,710,236,560,711,84,235,85,711
29,1,0,4,739,87,888,236,738,889,84,235,85,889
29,1,0,5,918,86,1067,235,918,1068,84,235,84,1068
29,1,0,6,1096,86,1245,235,1095,1246,84,235,84,1246
29,1,0,7,1275,86,1424,235,1274,1425,84,235,84,1425
29,1,0,8,1453,86,1602,235,1452,1603,84,235,84,1603
29,1,0,9,1632,87,1781,236,1631,1782,84,235,85,1782
29,1,1,0,25,266,174,415,24,175,264,414,264,175
29,1,1,1,204,266,353,415,203,354,264,414,264,354
29,1,1,2,381,266,530,415,381,531,264,414,264,531
29,1,1,3,561,266,710,415,560,711,264,414,264,711
29,1,1,4,739,266,888,415,739,889,264,414,264,889
29,1,1,5,918,266,1067,415,918,1068,264,414,264,1068
29,1,1,6,1096,266,1245,415,1095,1246,264,414,264,1246
29,1,1,7,1275,266,1424,415,1274,1425,264,414,264,1425
29,1,1,8,1453,266,1602,415,1452,1603,264,414,264,1603
29,1,1,9,1632,266,1781,415,1631,1782,264,414,264,1782
29,1,2,0,24,445,173,594,24,175,443,594,443,174
29,1,2,1,204,445,353,594,203,354,443,594,443,354
29,1,2,2,381,445,530,594,381,531,443,594,443,531
29,1,2,3,561,445,710,594,560,711,443,594,443,711
29,1,2,4,739,445,888,594,738,889,443,594,443,889
29,1,2,5,918,445,1067,594,918,1068,443,594,443,1068
29,1,2,6,1096,445,1245,594,1095,1246,443,594,443,1246
29,1,2,7,1275,445,1424,594,1274,1425,443,594,443,1425
29,1,2,8,1453,445,1602,594,1452,1603,443,594,443,1603
29,1,2,9,1632,445,1781,594,1631,1782,443,594,443,1782
29,1,3,0,25,624,174,773,24,175,622,773,622,175
29,1,3,1,204,624,353,773,203,354,622,773,622,354
29,1,3,2,382,624,531,773,381,532,622,773,622,532
29,1,3,3,561,624,710,773,560,711,622,773,622,711
29,1,3,4,739,624,888,773,738,889,622,773,622,889
29,1,3,5,918,624,1067,773,918,1068,622,773,622,1068
29,1,3,6,1096,624,1245,773,1095,1246,622,773,622,1246
29,1,3,7,1275,624,1424,773,1274,1425,622,773,622,1425
29,1,3,8,1453,624,1602,773,1452,1603,622,773,622,1603
29,1,3,9,1632,624,1781,773,1631,1782,622,773,622,1782
29,1,4,0,25,803,174,952,24,175,801,952,801,175
29,1,4,1,204,803,353,952,203,354,801,952,801,354
29,1,4,2,382,803,531,952,381,532,801,952,801,532
29,1,4,3,561,803,710,952,560,711,801,952,801,711
29,1,4,4,739,803,888,952,739,889,801,952,801,889
